,Assists,AssistsPercentage,BlockedShots,BlocksPercentage,DefensiveRebounds,DefensiveReboundsPercentage,DoubleDoubles,EffectiveFieldGoalsPercentage,FantasyPoints,FantasyPointsDraftKings,FantasyPointsFanDuel,FantasyPointsFantasyDraft,FantasyPointsYahoo,FieldGoalsAttempted,FieldGoalsMade,FieldGoalsPercentage,FreeThrowsAttempted,FreeThrowsMade,FreeThrowsPercentage,Games,GlobalTeamID,IsClosed,Minutes,Name,OffensiveRebounds,OffensiveReboundsPercentage,PersonalFouls,PlayerEfficiencyRating,PlayerID,PlusMinus,Points,Position,Rebounds,Season,SeasonType,Seconds,Started,StatID,Steals,StealsPercentage,Team,TeamID,ThreePointersAttempted,ThreePointersMade,ThreePointersPercentage,TotalReboundsPercentage,TripleDoubles,TrueShootingAttempts,TrueShootingPercentage,TurnOversPercentage,Turnovers,TwoPointersAttempted,TwoPointersMade,TwoPointersPercentage,Updated,UsageRatePercentage
284,186.0,19.9,37.2,2.3,333.6,27.3,13.5,62.1,1571.8,1672.2,1692.4,1672.2,1692.4,423.8,219.8,58.5,125.1,86.8,78.2,54,20000012,False,1593,Larry Nance Jr.,152.1,11.5,174.7,22.1,20001457,-322.3,553.4,PF,485.7,2019,1,33,22,576494,83.4,3.0,CLE,12,77.8,27.0,39.2,19.1,0.0,478.8,65.1,16.9,84.5,346.0,192.7,62.8,2019-03-05T18:19:44,17.6
285,499.3,45.5,20.3,0.8,226.5,12.4,9.0,57.7,2550.3,2784.5,2651.7,2784.5,2651.7,1316.3,573.6,49.1,175.8,146.5,93.9,65,20000008,False,2194,D'Angelo Russell,40.6,2.2,124.0,25.9,20001458,-41.7,1493.3,PG,267.1,2019,1,27,65,576495,81.1,2.0,BKN,8,545.5,199.5,41.2,7.3,0.0,1393.7,60.4,15.1,215.3,770.9,374.2,54.7,2019-03-05T18:19:44,35.1
286,377.5,37.3,10.1,0.5,192.7,12.5,6.8,57.4,2116.2,2307.8,2174.8,2307.8,2174.8,1059.4,481.2,51.2,358.4,308.8,97.1,50,20000029,False,1969,Devin Booker,33.8,2.1,182.6,24.6,20001460,-352.8,1386.2,SG,226.5,2019,1,0,50,576496,48.5,1.3,PHO,29,358.4,115.0,36.2,7.2,0.0,1217.1,64.1,17.6,225.4,701.0,366.3,58.9,2019-03-05T18:19:44,35.6
287,178.1,14.4,49.6,2.4,431.6,25.6,21.4,60.9,2059.0,2162.7,2196.5,2162.7,2196.5,697.6,375.3,60.6,241.2,130.7,61.1,63,20000030,False,1983,Willie Cauley-Stein,165.7,9.5,214.1,23.4,20001461,54.1,882.4,C,597.3,2019,1,32,63,576497,87.9,2.3,SAC,30,2.3,1.1,56.4,17.4,0.0,803.7,61.9,10.5,82.3,695.4,374.2,60.6,2019-03-05T18:19:44,20.8
288,27.0,6.6,7.9,1.1,68.7,13.1,0.0,47.7,322.1,349.7,339.0,349.7,339.0,167.9,56.4,37.9,20.3,15.8,87.7,26,20000008,False,628,Treveon Graham,20.3,3.9,64.2,7.4,20001470,-4.5,157.8,SG,89.0,2019,1,58,20,576498,9.0,0.8,BKN,8,109.3,29.3,30.2,8.5,0.0,176.8,50.3,9.8,16.9,58.6,27.0,52.1,2019-03-05T18:19:44,14.7
289,15.8,12.0,7.9,3.6,45.1,25.6,0.0,48.3,173.3,181.7,186.9,181.7,186.9,47.3,20.3,48.3,13.5,10.1,84.5,22,20000025,False,210,Salah Mejri,21.4,12.4,29.3,15.0,20001477,-46.2,51.8,C,66.5,2019,1,41,4,576499,5.6,1.5,DAL,25,7.9,1.1,16.1,19.0,0.0,53.3,54.5,16.3,9.0,39.4,19.2,54.8,2019-03-05T18:19:44,14.3
290,41.7,22.9,1.1,0.4,28.2,12.1,0.0,65.7,216.3,234.7,227.5,234.7,227.5,81.1,38.3,53.2,16.9,15.8,105.1,27,20000009,False,280,Brad Wanamaker,2.3,1.0,21.4,18.4,20001503,31.6,110.4,PG,30.4,2019,1,47,0,575693,10.1,2.0,BOS,9,34.9,18.0,58.2,6.5,0.0,88.6,70.3,17.0,15.8,46.2,20.3,49.5,2019-03-05T18:19:44,18.1
291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.4,3.4,3.9,3.4,3.9,3.4,1.1,1.1,112.7,0.0,0.0,0.0,1,20000003,False,4,Jordan Sibert,0.0,0.0,0.0,36.6,20001520,-5.6,3.4,SG,0.0,2019,1,15,0,662468,0.0,0.0,ATL,3,1.1,1.1,112.7,0.0,0.0,1.1,169.0,0.0,0.0,0.0,0.0,0.0,2019-03-05T18:19:44,10.9
292,250.2,30.6,15.8,1.1,119.5,10.8,0.0,63.6,1085.1,1139.1,1182.0,1139.1,1182.0,351.6,191.6,61.4,31.6,24.8,88.6,57,20000007,False,1301,T.J. McConnell,25.9,2.5,102.6,19.3,20001525,34.9,421.5,PG,145.4,2019,1,15,1,575694,81.1,3.3,PHI,7,39.4,13.5,38.7,6.7,0.0,365.5,64.9,20.2,80.0,312.2,178.1,64.2,2019-03-05T18:19:44,16.2
293,12.4,10.7,5.6,2.8,19.2,12.5,0.0,63.2,152.9,163.7,165.3,163.7,165.3,74.4,37.2,56.4,13.5,7.9,65.7,19,20000001,False,193,Jordan McRae,4.5,2.8,13.5,18.3,20001526,-9.0,91.3,SG,23.7,2019,1,3,0,577225,6.8,1.9,WAS,1,16.9,9.0,60.1,7.5,0.0,80.3,63.8,12.6,10.1,57.5,28.2,55.2,2019-03-05T18:19:44,22.4
294,2.3,5.0,0.0,0.0,18.0,27.7,0.0,63.1,68.7,73.3,68.7,73.3,68.7,28.2,13.5,54.1,16.9,11.3,75.2,14,20000015,False,71,Christian Wood,4.5,7.8,3.4,23.1,20001527,-32.7,41.7,PF,22.5,2019,1,11,0,576500,0.0,0.0,MIL,15,5.6,3.4,67.6,18.3,0.0,35.6,66.2,9.8,3.4,22.5,10.1,50.7,2019-03-05T18:19:44,26.1
295,0.0,0.0,0.0,0.0,1.1,25.9,0.0,75.2,4.7,5.4,4.7,5.4,4.7,3.4,1.1,37.5,0.0,0.0,0.0,1,20000010,False,4,Malcolm Miller,0.0,0.0,0.0,17.9,20001530,0.0,3.4,SF,1.1,2019,1,43,0,656957,0.0,0.0,TOR,10,2.3,1.1,56.4,13.1,0.0,3.4,56.4,0.0,0.0,1.1,0.0,0.0,2019-03-05T18:19:44,31.2
296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20000008,False,0,Shannon Scott,0.0,0.0,0.0,0.0,20001533,0.0,0.0,PG,0.0,2019,1,0,0,577974,0.0,0.0,BKN,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-05T18:19:44,0.0
297,7.9,5.3,9.0,3.7,21.4,11.3,0.0,54.7,140.8,151.0,155.4,151.0,155.4,74.4,32.7,49.5,9.0,6.8,84.5,23,20000018,False,224,Deonte Burton,3.4,1.7,31.6,10.7,20001567,42.8,80.0,PG,24.8,2019,1,57,0,575695,5.6,1.3,OKC,18,23.7,7.9,37.5,6.4,0.0,78.3,57.6,12.9,10.1,50.7,24.8,55.1,2019-03-05T18:19:44,18.0
298,93.5,17.1,3.4,0.4,112.7,15.4,0.0,59.7,703.4,757.9,727.0,757.9,727.0,355.0,158.9,50.5,22.5,16.9,84.5,55,20000026,False,848,Quinn Cook,20.3,3.0,77.8,17.6,20001573,-71.0,393.3,PG,133.0,2019,1,15,8,575696,20.3,1.3,GS,26,157.8,58.6,41.8,9.5,0.0,364.9,60.7,10.4,37.2,197.2,100.3,57.4,2019-03-05T18:19:44,22.8
299,3.4,4.1,0.0,0.0,18.0,18.9,0.0,23.8,49.0,52.4,53.5,52.4,53.5,21.4,3.4,17.8,4.5,3.4,84.5,7,20000021,False,122,Julian Washburn,4.5,4.5,5.6,2.7,20001590,12.4,11.3,SF,22.5,2019,1,49,2,656652,4.5,2.1,MEM,21,9.0,1.1,14.1,11.6,0.0,23.4,26.8,14.2,3.4,12.4,2.3,20.5,2019-03-05T18:19:44,11.1
300,107.1,9.7,7.9,0.4,289.6,20.4,3.4,57.8,1353.9,1469.6,1401.2,1469.6,1401.2,580.4,247.9,48.1,125.1,107.1,96.5,62,20000016,False,1733,Dario Saric,109.3,7.5,155.5,16.7,20001597,-23.7,702.1,PF,399.0,2019,1,0,22,575697,39.4,1.2,MIN,16,275.0,99.2,40.7,13.9,0.0,635.4,62.2,12.9,82.3,305.4,148.8,54.9,2019-03-05T18:19:44,19.7
301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20000012,False,0,John Holland,0.0,0.0,0.0,0.0,20001613,1.1,0.0,SG,0.0,2019,1,49,0,576501,0.0,0.0,CLE,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-05T18:19:44,0.0
302,118.3,12.0,12.4,0.8,182.6,13.9,2.3,55.9,1017.3,1108.1,1065.8,1108.1,1065.8,479.0,196.1,46.1,66.5,49.6,84.1,57,20000004,False,1591,Rodney McGruder,55.2,4.2,124.0,12.5,20001623,-41.7,525.2,SG,237.8,2019,1,0,45,576502,36.1,1.3,MIA,4,232.2,83.4,40.5,9.0,0.0,508.2,58.3,13.2,67.6,246.8,112.7,51.5,2019-03-05T18:19:44,17.5
303,25.9,9.5,24.8,5.3,80.0,22.5,0.0,68.7,387.1,400.1,424.3,400.1,424.3,86.8,53.0,68.7,42.8,32.7,86.0,33,20000005,False,436,Khem Birch,44.0,12.1,42.8,22.0,20001630,27.0,138.6,C,124.0,2019,1,2,0,576503,12.4,1.6,ORL,5,1.1,0.0,0.0,17.2,0.0,105.6,74.2,12.8,13.5,85.7,53.0,69.6,2019-03-05T18:19:44,13.5
304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20000018,False,0,Richard Solomon,0.0,0.0,0.0,0.0,20001632,0.0,0.0,PF,0.0,2019,1,0,0,658110,0.0,0.0,OKC,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-05T18:19:44,0.0
305,2.3,22.8,0.0,0.0,12.4,78.8,0.0,56.4,32.5,33.8,32.5,33.8,32.5,9.0,4.5,56.4,4.5,2.3,56.4,3,20000008,False,18,Alan Williams,3.4,21.4,2.3,33.6,20001645,14.7,11.3,PF,15.8,2019,1,55,0,576504,0.0,0.0,BKN,8,1.1,0.0,0.0,50.1,0.0,11.0,56.4,10.5,1.1,7.9,4.5,64.4,2019-03-05T18:19:44,30.7
306,550.0,39.7,51.8,1.9,485.7,23.8,40.6,64.1,2814.6,3051.6,2958.8,3051.6,2958.8,844.1,480.1,64.1,387.7,228.8,66.5,62,20000007,False,2385,Ben Simmons,153.3,8.0,173.6,26.9,20001661,89.0,1189.0,PG,639.0,2019,1,42,62,575698,92.4,2.1,PHI,7,4.5,0.0,0.0,16.2,11.3,1014.7,66.0,22.6,254.7,839.6,480.1,64.5,2019-03-05T18:19:44,25.2
307,320.1,25.2,22.5,1.1,210.7,12.1,3.4,55.8,1983.3,2143.3,2058.8,2143.3,2058.8,1024.4,440.7,48.5,193.8,162.3,94.3,57,20000020,False,2128,Jamal Murray,58.6,3.3,142.0,20.5,20001666,233.3,1177.7,PG,269.4,2019,1,47,56,576505,53.0,1.4,DEN,20,357.3,134.1,42.3,7.7,0.0,1109.7,59.8,13.3,148.8,667.2,306.5,51.7,2019-03-05T18:19:44,28.4
308,27.0,7.3,27.0,4.2,116.1,23.6,0.0,57.0,504.0,538.7,545.7,538.7,545.7,193.8,80.0,46.5,53.0,32.7,69.5,44,20000014,False,620,Thon Maker,25.9,5.0,77.8,15.5,20001667,19.2,228.8,C,142.0,2019,1,10,0,576506,14.7,1.3,DET,14,110.4,36.1,36.9,14.0,0.0,217.2,59.4,9.1,19.2,83.4,44.0,59.4,2019-03-05T18:19:44,18.5
309,78.9,8.4,32.7,2.2,208.5,17.9,0.0,72.7,1020.2,1115.7,1085.5,1115.7,1085.5,377.5,178.1,53.2,50.7,45.1,100.2,59,20000024,False,1424,Davis Bertans,23.7,2.1,112.7,17.4,20001668,176.9,530.8,SF,232.2,2019,1,52,12,576507,32.7,1.3,SA,24,277.2,129.6,52.6,10.0,0.0,399.9,74.7,9.8,38.3,100.3,48.5,54.4,2019-03-05T18:19:44,15.3
310,25.9,9.7,5.6,1.3,76.6,23.4,2.3,54.5,278.7,304.3,292.2,304.3,292.2,107.1,45.1,47.4,29.3,19.2,73.7,29,20000029,False,420,Dragan Bender,18.0,5.3,44.0,11.2,20001669,-83.4,121.7,PF,94.7,2019,1,9,10,576508,7.9,1.0,PHO,29,60.9,12.4,23.0,14.2,0.0,120.0,57.1,17.8,22.5,46.2,32.7,79.7,2019-03-05T18:19:44,16.5
311,251.3,34.2,19.2,1.5,148.8,14.6,1.1,52.2,1094.7,1167.0,1172.4,1167.0,1172.4,447.4,193.8,48.8,62.0,48.5,88.1,36,20000011,False,1254,Kris Dunn,13.5,1.3,147.6,15.9,20001670,-216.4,464.3,PG,162.3,2019,1,19,34,577226,58.6,2.6,CHI,11,80.0,28.2,39.7,8.0,0.0,474.7,55.1,19.1,96.9,367.4,165.7,50.8,2019-03-05T18:19:44,22.7
312,173.6,14.5,34.9,1.6,254.7,14.6,2.3,58.5,1679.7,1788.3,1746.2,1788.3,1746.2,821.6,408.0,56.0,325.7,219.8,76.1,52,20000027,False,1983,Brandon Ingram,46.2,2.8,167.9,18.6,20001671,-66.5,1070.6,SF,300.9,2019,1,32,52,577227,31.6,0.8,LAL,27,105.9,34.9,37.2,8.8,0.0,964.9,62.5,14.8,145.4,715.6,373.0,58.7,2019-03-05T18:19:44,26.2
313,90.2,8.7,30.4,1.8,232.2,16.3,2.3,56.9,1436.2,1538.4,1532.0,1538.4,1532.0,717.9,324.6,50.9,175.8,120.6,77.3,59,20000009,False,1723,Jaylen Brown,63.1,4.4,175.8,17.5,20001672,101.4,846.4,SG,295.3,2019,1,22,23,575699,65.4,2.1,BOS,9,247.9,76.6,34.8,10.3,0.0,795.3,60.0,11.6,91.3,470.0,247.9,59.5,2019-03-05T18:19:44,25.1
314,170.2,13.0,27.0,1.1,273.9,14.2,3.4,64.4,2196.2,2408.7,2267.2,2408.7,2267.2,1167.6,547.7,52.9,178.1,155.5,98.4,63,20000030,False,2263,Buddy Hield,99.2,5.0,178.1,24.2,20001673,-10.1,1489.9,SG,373.0,2019,1,1,63,576509,44.0,1.0,SAC,30,541.0,238.9,49.8,9.5,0.0,1245.9,67.4,11.3,138.6,626.6,308.8,55.6,2019-03-05T18:19:44,28.5
315,15.8,8.2,7.9,2.3,65.4,26.0,0.0,50.0,270.3,296.7,288.3,296.7,288.3,121.7,46.2,42.8,29.3,21.4,82.4,26,20000012,False,327,Marquese Chriss,23.7,8.7,54.1,12.5,20001674,-87.9,130.7,PF,89.0,2019,1,34,2,576510,10.1,1.7,CLE,12,58.6,16.9,32.5,17.0,0.0,134.6,54.7,18.9,27.0,63.1,29.3,52.3,2019-03-05T18:19:44,24.5
316,6.8,7.6,4.5,3.1,23.7,20.9,0.0,56.4,89.0,97.2,95.8,97.2,95.8,33.8,14.7,48.8,12.4,6.8,61.4,16,20000019,False,131,Skal Labissiere,4.5,4.1,24.8,9.2,20001675,-13.5,40.6,PF,28.2,2019,1,59,0,576511,2.3,0.9,POR,19,12.4,4.5,41.0,12.7,0.0,39.3,57.9,21.0,9.0,21.4,10.1,53.4,2019-03-05T18:19:44,17.4
317,13.5,20.9,2.3,2.1,14.7,18.1,0.0,37.5,65.4,75.2,68.7,75.2,68.7,37.2,11.3,34.1,12.4,9.0,81.9,16,20000012,False,104,Wade Baldwin,2.3,2.6,12.4,3.0,20001677,-74.4,33.8,PG,16.9,2019,1,43,0,577228,1.1,0.6,CLE,12,10.1,2.3,25.0,10.0,0.0,42.6,44.5,30.4,15.8,27.0,9.0,37.5,2019-03-05T18:19:44,27.5
318,90.2,8.6,9.0,0.5,151.0,10.8,0.0,69.4,1258.2,1362.0,1314.5,1362.0,1314.5,639.0,320.1,56.5,53.0,47.3,100.8,63,20000020,False,1708,Malik Beasley,31.6,2.2,112.7,19.7,20001678,173.6,834.0,SG,182.6,2019,1,19,18,576512,47.3,1.5,DEN,20,338.1,146.5,48.8,6.5,0.0,662.3,71.0,6.8,42.8,300.9,173.6,65.0,2019-03-05T18:19:44,19.8
319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20000024,False,0,Dejounte Murray,0.0,0.0,0.0,0.0,20001679,0.0,0.0,PG,0.0,2019,1,0,0,576513,0.0,0.0,SA,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-05T18:19:44,0.0
320,92.4,11.9,15.8,1.2,149.9,14.2,0.0,60.3,996.9,1099.1,1060.1,1099.1,1060.1,497.0,216.4,49.0,96.9,81.1,94.3,41,20000003,False,1291,Taurean Prince,22.5,2.1,120.6,16.4,20001680,-275.0,613.1,SF,172.4,2019,1,61,33,576514,47.3,1.9,ATL,3,264.8,99.2,42.1,8.0,0.0,539.7,64.0,15.8,87.9,232.2,117.2,56.9,2019-03-05T18:19:44,22.4
321,7.9,9.5,0.0,0.0,33.8,29.9,0.0,55.0,113.5,123.1,118.0,123.1,118.0,48.5,18.0,41.9,9.0,7.9,98.6,7,20000006,False,138,Henry Ellenson,1.1,0.9,15.8,14.9,20001681,-12.4,55.2,PF,34.9,2019,1,1,0,576515,4.5,1.8,NY,6,24.8,11.3,51.3,14.8,0.0,52.4,59.4,8.9,4.5,23.7,6.8,32.2,2019-03-05T18:19:44,19.7
322,16.9,9.3,1.1,0.4,29.3,13.7,0.0,41.9,143.2,153.0,162.4,153.0,162.4,48.5,16.9,39.3,10.1,10.1,112.7,18,20000010,False,255,Patrick McCaw,7.9,3.8,28.2,9.0,20001682,-53.0,47.3,SG,37.2,2019,1,37,0,638330,18.0,3.8,TOR,10,20.3,3.4,18.8,8.8,0.0,52.9,50.4,21.4,12.4,28.2,13.5,54.1,2019-03-05T18:19:44,12.3
323,182.6,19.4,29.3,1.8,448.5,33.3,27.0,69.5,1974.1,2121.0,2050.7,2121.0,2050.7,615.3,375.3,68.7,258.1,188.2,82.2,59,20000013,False,1652,Domantas Sabonis,169.0,13.2,214.1,29.1,20001683,228.8,947.8,C,617.6,2019,1,43,5,576516,47.3,1.6,IND,13,15.8,9.0,64.4,23.5,0.0,728.9,73.3,18.4,142.0,599.6,366.3,68.9,2019-03-05T18:19:44,26.1
324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20000011,False,0,Tyler Ulis,0.0,0.0,0.0,0.0,20001684,0.0,0.0,PG,0.0,2019,1,55,0,577229,0.0,0.0,CHI,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-05T18:19:44,0.0
325,83.4,12.3,50.7,4.5,195.0,22.5,1.1,71.1,1002.6,1045.9,1073.6,1045.9,1073.6,253.6,160.0,71.1,85.7,47.3,62.3,61,20000024,False,1059,Jakob Poeltl,152.1,17.8,110.4,23.2,20001687,62.0,367.4,C,347.1,2019,1,63,11,576517,20.3,1.0,SA,24,0.0,0.0,0.0,20.2,0.0,291.3,71.1,16.1,48.5,253.6,160.0,71.1,2019-03-05T18:19:44,15.9
326,31.6,9.8,28.2,5.8,49.6,12.5,0.0,80.7,360.6,373.9,402.3,373.9,402.3,83.4,59.7,80.7,41.7,27.0,73.1,24,20000026,False,460,Damian Jones,34.9,9.5,71.0,19.6,20001689,18.0,146.5,C,84.5,2019,1,41,22,575700,13.5,1.6,GS,26,0.0,0.0,0.0,11.0,0.0,101.7,80.9,17.0,18.0,83.4,59.7,80.7,2019-03-05T18:19:44,12.5
327,187.1,16.6,42.8,2.3,272.7,18.7,2.3,53.8,1387.6,1494.1,1518.3,1494.1,1518.3,553.4,240.1,48.9,112.7,67.6,67.6,65,20000003,False,1788,Deandre Bembry,44.0,2.9,172.4,13.7,20001690,-243.4,593.9,SF,316.7,2019,1,66,15,576518,87.9,2.6,ATL,3,157.8,46.2,33.0,10.7,0.0,602.9,55.6,19.8,128.5,395.6,193.8,55.2,2019-03-05T18:19:44,18.9
328,5.6,21.9,0.0,0.0,1.1,3.0,0.0,67.6,40.7,42.5,42.9,42.5,42.9,16.9,9.0,60.1,4.5,4.5,112.7,6,20000007,False,43,Demetrius Jackson,2.3,6.3,4.5,27.3,20001691,-12.4,24.8,PG,3.4,2019,1,30,0,575701,2.3,2.7,PHI,7,6.8,2.3,37.5,4.6,0.0,18.9,72.9,6.3,1.1,10.1,6.8,75.2,2019-03-05T18:19:44,21.4
329,12.4,6.1,2.3,0.7,45.1,16.9,0.0,45.5,193.5,211.9,204.8,211.9,204.8,111.6,37.2,37.5,19.2,13.5,79.6,32,20000011,False,327,Timothe Luwawu,6.8,2.5,38.3,7.4,20001692,-64.2,104.8,SG,51.8,2019,1,4,3,575702,9.0,1.5,CHI,11,59.7,16.9,31.9,9.7,0.0,120.0,49.2,12.3,14.7,51.8,20.3,44.1,2019-03-05T18:19:44,20.4
330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20000011,False,0,Denzel Valentine,0.0,0.0,0.0,0.0,20001693,0.0,0.0,SF,0.0,2019,1,0,0,577230,0.0,0.0,CHI,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-05T18:19:44,0.0
331,48.5,10.7,40.6,4.5,182.6,26.5,5.6,61.9,848.1,895.1,896.5,895.1,896.5,297.5,163.4,61.9,103.7,84.5,91.9,43,20000028,False,796,Ivica Zubac,82.3,12.7,109.3,24.5,20001694,34.9,411.4,C,264.8,2019,1,51,22,577231,7.9,0.5,LAC,28,0.0,0.0,0.0,19.8,0.0,343.1,67.5,14.5,50.7,297.5,163.4,61.9,2019-03-05T18:19:44,23.7
332,36.1,7.3,19.2,2.1,179.2,26.8,3.4,60.4,749.5,791.4,781.0,791.4,781.0,267.1,143.1,60.4,103.7,75.5,82.0,45,20000012,False,872,Ante Zizic,85.7,11.8,95.8,19.2,20001695,-85.7,361.8,PF,264.8,2019,1,50,16,576519,12.4,0.8,CLE,12,0.0,0.0,0.0,19.0,0.0,312.7,65.1,14.8,47.3,267.1,143.1,60.4,2019-03-05T18:19:44,20.5
333,55.2,5.7,24.8,1.8,213.0,18.4,4.5,62.8,932.8,1009.5,985.8,1009.5,985.8,333.6,149.9,50.6,94.7,72.1,85.9,58,20000020,False,1420,Juan Hernangomez,69.9,6.0,92.4,15.0,20001697,58.6,444.0,PF,282.9,2019,1,57,25,576520,28.2,1.1,DEN,20,190.5,72.1,42.7,12.2,0.0,375.2,66.7,10.7,39.4,143.1,77.8,61.2,2019-03-05T18:19:44,14.0
334,19.2,4.5,30.4,4.2,190.5,32.7,6.8,72.6,695.7,737.9,752.0,737.9,752.0,196.1,126.2,72.6,63.1,45.1,80.5,48,20000023,False,670,Cheick Diallo,56.4,10.1,83.4,24.4,20001698,13.5,297.5,PF,246.8,2019,1,64,0,576521,25.9,2.0,NO,23,2.3,0.0,0.0,21.6,0.0,223.9,74.9,16.9,39.4,193.8,126.2,73.4,2019-03-05T18:19:44,18.3
335,0.0,0.0,0.0,0.0,12.4,12.8,0.0,50.5,44.6,54.4,45.8,54.4,45.8,32.7,10.1,34.9,5.6,4.5,90.2,22,20000010,False,116,Malachi Richardson,2.3,2.4,14.7,2.3,20001699,-12.4,33.8,SG,14.7,2019,1,27,0,576522,1.1,0.5,TOR,10,28.2,9.0,36.1,7.7,0.0,35.2,54.5,23.0,9.0,4.5,1.1,28.2,2019-03-05T18:19:44,18.3
336,218.6,18.4,13.5,0.7,243.4,13.7,0.0,65.4,1806.4,1925.2,1867.2,1925.2,1867.2,792.3,404.6,57.6,164.5,153.3,105.0,59,20000015,False,1945,Malcolm Brogdon,71.0,4.5,104.8,24.6,20001701,494.8,1074.0,PG,314.4,2019,1,18,59,576523,47.3,1.3,MIL,15,254.7,111.6,49.4,9.3,0.0,864.7,70.0,11.1,94.7,537.6,293.0,61.4,2019-03-05T18:19:44,23.5
337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20000014,False,0,Isaiah Whitehead,0.0,0.0,0.0,0.0,20001703,0.0,0.0,SG,0.0,2019,1,0,0,645250,0.0,0.0,DET,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-05T18:19:44,0.0
338,42.8,6.4,27.0,2.3,133.0,14.4,1.1,69.1,827.2,884.4,882.4,884.4,882.4,352.8,188.2,60.2,48.5,34.9,81.3,52,20000019,False,1086,Jake Layman,53.0,6.0,84.5,19.3,20001706,72.1,466.6,SF,186.0,2019,1,13,25,577232,28.2,1.4,POR,19,153.3,55.2,40.6,10.3,0.0,374.1,70.2,10.2,37.2,199.5,133.0,75.2,2019-03-05T18:19:44,18.1
339,105.9,25.8,11.3,1.3,85.7,13.8,0.0,54.7,722.4,772.3,765.2,772.3,765.2,348.2,152.1,49.2,90.2,66.5,83.2,24,20000008,False,744,Caris Levert,21.4,3.4,62.0,20.6,20001707,-31.6,404.6,SG,107.1,2019,1,50,21,576524,31.6,2.3,BKN,8,113.8,33.8,33.5,8.6,0.0,387.9,58.8,14.0,55.2,234.4,118.3,56.9,2019-03-05T18:19:44,28.5
340,23.7,11.2,3.4,0.9,53.0,18.2,0.0,65.0,264.1,290.8,275.3,290.8,275.3,117.2,51.8,49.8,14.7,11.3,86.7,42,20000017,False,350,Georges Niang,7.9,2.8,41.7,16.1,20001708,-99.2,147.6,SF,60.9,2019,1,38,0,576525,7.9,1.2,UTA,17,80.0,32.7,46.0,10.6,0.0,123.7,67.4,11.9,14.7,37.2,19.2,58.0,2019-03-05T18:19:44,19.0
341,207.4,15.4,47.3,1.9,387.7,20.6,15.8,66.5,2172.2,2317.1,2287.1,2317.1,2287.1,808.1,444.0,62.0,266.0,207.4,87.9,63,20000010,False,2260,Pascal Siakam,110.4,6.0,215.3,23.9,20001710,493.6,1160.8,PF,498.1,2019,1,33,62,576526,67.6,1.6,TOR,10,176.9,65.4,41.6,13.4,0.0,925.1,70.7,13.6,127.4,631.1,378.7,67.6,2019-03-05T18:19:44,22.5
342,13.5,10.6,7.9,4.1,22.5,13.9,0.0,53.2,155.8,166.2,171.5,166.2,171.5,59.7,25.9,48.9,15.8,11.3,80.5,31,20000009,False,194,Guerschon Yabusele,18.0,11.1,30.4,15.1,20001717,-3.4,67.6,PF,40.6,2019,1,21,0,575703,7.9,2.2,BOS,9,21.4,4.5,23.8,12.5,0.0,66.7,57.3,17.7,12.4,38.3,21.4,63.0,2019-03-05T18:19:44,19.8
343,39.4,10.8,7.9,1.2,72.1,14.1,0.0,48.5,409.4,432.2,438.7,432.2,438.7,209.6,87.9,47.2,57.5,29.3,57.5,51,20000028,False,591,Tyrone Wallace,22.5,4.7,76.6,10.6,20001718,77.8,209.6,SG,94.7,2019,1,22,0,576527,21.4,1.9,LAC,28,18.0,4.5,28.2,9.5,0.0,234.9,50.3,13.3,31.6,191.6,83.4,49.0,2019-03-05T18:19:44,21.6
